id, ,text,aspect0,aspect1,aspect2,aspect3,aspect4,aspect5
2683,22253,"lâu_lâu mới có chương_trình khuyến_mãi , giá ưu_đãi quá , được tặng thêm cái ghế bập_bênh cho bé cưng quá trời , cái ghế thiết_kế hay quá , mặt này bập_bênh , quay sang mặt kia là thành ghế_ngồi , bé thích lắm . , loại tã quần lưng thấm mồ_hôi mới ra này thì mình khá hài_lòng vì form chuẩn , mùi thơm trà xanh nhẹ , lưng thấm mồ_hôi tốt . , túm lại rất hài_lòng ! mong là sẽ có nhiều đợt khuyến_mãi mua combo để được tặng quà giá_trị như thế này nữa ! , hài_lòng",1,1,0,1,0,0
2684,22252,"hàng đóng_gói cẩn_thận , giao hàng cực nhanh , kì hài_lòng",0,0,0,0,1,0
2685,22251,"hài_lòng với sp , sẽ tiếp_tục mua trên tiki , cám_ơn ! , bobby",0,0,0,0,0,0
2688,22248,"shop đóng_gói cẩn_thận , giao hàng nhanh lắm , giá rẻ nên mua thôi . , kì hài_lòng",1,0,0,0,1,0
2689,22247,"hài_lòng với sản_phẩm . đóng_gói kỹ , kì hài_lòng",0,0,0,0,1,0
2690,22246,"giá rẻ , sử_dụng ok , rất hài_lòng , kì hài_lòng",1,0,0,1,0,0
2691,22245,"sản_phẩm tốt . nhưng đã nhận hàng 1 tuần rồi vẫn không thấy quà tặng đâu cả . chán ghê . , lòng",0,-1,0,1,0,0
2692,22244,"chất_lượng tã tốt . đóng hàng kỹ , giao hàng nhanh : ) , kì hài_lòng",0,0,0,1,1,0
2693,22243,"mẫu tã mới dáng đẹp hơn mẫu cũ , rất đáng vừa_phải , kì hài_lòng",1,0,0,1,0,0
2696,22240,"hài_lòng về sản_phẩm ; nhưng cần có thêm mục_note để cho khách_hàng chọn thời_gian hoặc ghi_chú , lòng",0,0,0,1,0,0
2697,22239,"sản_phẩm dùng ổn , gói lớn giá vừa_phải , hạn sử_dụng xa , khá hài_lòng , sẽ tiếp_tục ủng_hộ nhãn hàng khi có chương_trình hấp_dẫn , kì hài_lòng",1,0,1,1,0,0
2698,22238,"mình mua lần 2 thấy bỉm ok . sẽ tiếp_tục ủng_hộ shop , kì hài_lòng",0,0,0,0,0,0
2699,22237,"tả quần sử_dụng tốt , đã mua ở tiki nhiều lần kì hài_lòng",0,0,0,1,0,0
2700,22236,"giao hàng nhanh , shiper thân_thiện . nhưng đóng_gói sơ sử_dụng sữa bị móp , kì hài_lòng",0,0,0,0,-1,0
2701,22235,"size xxl của pampers có vẻ rộng hơn goon 1 chút . đúng như_ý mình muốn . , tã mỏng nhưng thấm hút tốt . bé mình 3.5 t vẫn đang dùng tã ban_đêm , phù_hợp . ,",0,0,0,1,0,0
2702,22234,"quà đẹp quá . tks shop , kì hài_lòng",0,1,0,0,0,0
2703,22233,"cảm_giác mỏng hơn mọi khi mình mua shoppe , lòng",0,0,0,-1,0,0
2705,22231,"hạn sử_dụng mới_toanh . gói cẩn_thận . giao hàng nhanh . loại mới ra này mua 1 lần rồi êm hơn mẫu cũ , kì hài_lòng",0,0,1,1,1,0
2707,22229,"tả mỏng quá bé tè 2 lần là bấy nhầy ra , k như mấy lần trước , thường",0,0,0,-1,0,0
2708,22228,"bỉm dày hơn các loại bỉm khác , thường",0,0,0,-1,0,0
2709,22227,"mình mới mua 3 bịch mà sử_dụng thử cho con thấy tả mỏng quá . bé ngủ đêm tràn ra dầy dậng bằng bobby . chắc sử_dụng hết đợt này không mua nữa . hi_vọng tiki kiểm_tra chất_lượng sản_phẩm lại ... , hài_lòng",0,0,0,-1,0,0
2710,22226,"mức giá của hàng nhập như này khá là nhà mình cũng thích mặc_dù chưa được bằng mùi thơm nhẹ , giá_cả tốt .",1,0,0,1,0,0
2711,22225,"bỉm thấm hút tốt , giao hàng nhanh . mua đúng dụp sale nên giá rất rẻ . , kì hài_lòng",1,0,0,1,1,0
2712,22224,"tã sử_dụng êm , hộ túi kì hài_lòng",1,0,0,1,0,0
2714,22222,"bỉm tốt mềm_mại , thấm hút tốt . giao hàng nhanh , kì hài_lòng",0,0,0,1,1,0
2717,22219,"sp chất_lượng , giao hàng nhanh , quà tặng dễ_thương , sẽ ủng_hộ tiếp , kì hài_lòng",0,1,0,1,1,0
2718,22218,"bé cũng khá thích uống hàng ngày . đóng_gói kỹ thời_gian giao hàng oki , lòng",0,0,0,1,1,0
2719,22217,"trước giờ mình toàn mua goon . rất thích cách tiki gói và giao hàng ! , kì hài_lòng",0,0,0,0,1,0
2720,22216,"sản_phẩm mới , như hình , hạn sử_dụng lâu , đóng_gói cẩn hàng khá nhanh . lần sau sẽ ủng_hộ shop nữa . , vời",0,1,1,0,1,0
2721,22215,"bỉm cứng , thô , thấm hút không được tốt lắm . bé bị lằn . tuy_nhiên giá_thành hợp_lý sử_dụng ban_ngày thì ok , thường",1,0,-1,-1,0,0
2722,22214,"giao hàng nhanh . chưa sử_dụng nên chưa biết như thế_nào , lòng",0,0,0,0,1,0
2723,22213,"không cho 5 sao vì thấy tem đã bị cào rách một_chút , nhưng vì tin_tưởng nên mình nghĩ đây không phải hàng giả đâu , lòng",0,0,0,0,0,1
2724,22212,"không có hàng tặng kèm , thường",0,-1,0,0,0,0
2725,22211,"chất_liệu tốt , mẫu đúng hình , giá rẻ hơn chút với shop tội là chậu hơi nông . ảnh miêu_tả chậu không chụp ngang nên tưởng chậu sâu hơn . dùng cho bé sơ_sinh tạm ổn , giống như quảng_cáo",1,0,0,1,0,0
2726,22210,"đã mua nhiều lần . rất tố , kì hài_lòng",0,0,0,0,0,0
2727,22209,sản_phẩm bobby dòng mới . thấm hút tốt . bé dùng không hăm như kì hài_lòng,0,0,1,1,0,0
2728,22208,"shop giao cho mình hàng lỗi sao lại có vết rách_vậy , không hài_lòng",0,-1,0,-1,0,0
2729,22207,"sản_phẩm tốt giao hàng nhanh hơn dự_định . . ủng_hộ tiki dài_dài nha , kì hài_lòng",0,0,0,1,1,0
2730,22206,"bỉm mỏng dùng thích nhưng không hiểu sao bé nhà mình 8,5 kg mà mặc hằn đùi phải xé bớt . các mẹ chọn kích_thước để_ý nhé , kì hài_lòng",0,0,0,1,0,0
2733,22203,"lần này tã mỏng hơn lần trước nhiều , mùi cũng hăng hơn , không biết lý_do tại_sao . , mỏng",0,0,0,-1,0,0
2734,22202,"chưa biết chất_lượng như nào . nếu oki thì sẽ đặt tiếp , kì hài_lòng",0,0,0,0,0,0
2735,22201,"không thấm hút tốt , không hài_lòng",0,0,0,-1,0,0
2736,22200,"tôi tin_dùng sản_phẩm lượng tuyệt_vời , giá_cả phải kiệm cực_kỳ so với dùng bỉm chung ưng_ý , mua tiki càng yên_tâm về chất_lượng và đờ tốn tg công_sức đi mua , oke",1,0,0,1,0,0
2737,22199,"đóng_gói luôn sạch_sẽ , lưng thun mềm mịn , rẻ nhưng chất_lượng ổn , kì hài_lòng",1,0,0,1,1,0
2738,22198,"sữa ok . quà cây đàn bị hư , lắp pin mà không có nhạc . giao hàng nhanh . ko hài_lòng về quà . , thường",0,-1,0,1,1,0
2739,22197,"chất_lượng tốt , nhưng đóng_gói hơi cồng_kềnh khó vận_chuyển ,",0,0,0,1,-1,0
2740,22196,"giao hàng nhanh , giá_cả hợp_lý . sản_phẩm_chất_lượng , kì hài_lòng",1,0,0,1,1,0
2741,22195,"san pham_dung mo ta , kì hài_lòng",0,0,0,0,0,0
2742,22194,"sản_phẩm cũ . ngày sản_xuất tháng 1 / 2019 nhìn sản_phẩm cũ quá , không hài_lòng",0,0,-1,0,0,0
2743,22193,"hài_lòng nhất so với tất_cả các loại tã mình từng sử_dụng bobby , pamper gói và giao hàng của tiki cũng ok . cảm_ơn tiki . , kì hài_lòng",0,0,0,1,1,0
2744,22192,"giao hàng khá nhanh , chất_lượng tã tốt , mỗi tội không có khuyến_mãi tặng quà . được nên mình thích mua tiki hơn shopee , kì hài_lòng",0,-1,0,1,1,0
2745,22191,"sp đóng_gói kỹ và giao hàng rất nhanh chỉ trong một ngày , kì hài_lòng",0,0,0,0,1,0
2746,22190,"ok ổn : ) , kì hài_lòng",0,0,0,0,0,0
2747,22189,"tã rẻ hơn các loại khác nhưng nhanh phải thay tã hơn vì chỉ chứa được ít nước_tiểu , kì hài_lòng",1,0,0,-1,0,0
2748,22188,"tiki đóng_gói và giao hàng rất nhanh . giao đúng size . , kì hài_lòng",0,1,0,0,1,0
2750,22186,"mình đã nhận được sữa và quà tặng kèm theo , tuy_nhiên mình muốn góp_ý về quà tặng . mình mua cho con_trai nhưng lại được tặng xe màu hồng . tiki cần liên_hệ với đối_tác để kh có nhiều sự lựa_chọn hơn thay_vì bắt_buộc kh phải lấy sản_phẩm tặng nhưng không phù_hợp với bé . tks tiki , khong lua chon duoc mau sac qua tang",0,-1,0,0,0,0
2751,22185,"hàng đóng_gói kỹ . date sữa còn rất mới , mới hơn mua ở ngoài cửa_hàng sữa nữa . , kì hài_lòng",0,0,1,0,1,0
2753,22183,"bỉm sử_dụng ưng_ý . mua kèm thêm bỉm cao_cấp còn có thêm quà tặng , kì hài_lòng",0,1,0,1,0,0
2754,22182,"nói_chung là hài_lòng với giá tiền . bỉm này kích_thước to hơn bỉm pampers một_chút , kì hài_lòng",1,0,0,1,0,0
2755,22181,"sản_phẩm như hình . đầy_đủ quà tặng . hàng chính hãng , lòng",0,1,0,0,0,1
2756,22180,"giá rẻ , miễn_phí vận_chuyển nhưng lại bị cộng thêm 12k phí vận_chuyển hàng cồng_kềnh , thật là vô_lý . không như các website khác miễn_phí vận_chuyển & không phải thêm bất_kỳ phí nào nữa . , thường",1,0,0,0,-1,0
2758,22178,"sản_phẩm_chất_lượng tốt . khá hài sản_phẩm_chất_lượng tốt . khá hài_lòng . , sản_phẩm_chất_lượng tốt . khá hài_lòng .",0,0,0,1,0,0
2759,22177,"giao hàng rẻ hơn so với mua ở lượng tốt , huggies",1,0,0,1,1,0
2760,22176,"bao_bì cũ , hạn sử_dụng cũ từ 2019 , thường",0,0,-1,0,0,0
2761,22175,"tiki giao hàng nhanh . dịch_covid mà không mất phí vận_chuyển . sẽ xem thêm nhiều sản_phẩm để mua tiếp , lòng",0,0,0,0,1,0
2764,22172,"mình dùng bobby từ 7 năm trước cho con_trai lớn và bây_giờ vẫn tin_dùng cho bé gái nhỏ nhà mình . sản_phẩm tốt , chất_lượng miễn bàn ; hai bé nhà mình có thời_gian sử_dụng cả sáng và tối nhưng không bị hăm hay bị phồng rộp . mình yên_tâm khi dùng loại tã này , kì hài_lòng",0,0,1,1,0,0
2765,22171,"sản_phẩm đúng mô_tả , chưa sử_dụng nên chưa biết kết_quả nhưng dùng oke sẽ ủng_hộ dài_dài . cảm_ơn shop , tốt , shop quá oke",0,0,0,0,0,0
2766,22170,"hài_lòng về sản_phẩm trong mức giá đã mua . tuy_nhiên , thời_gian giao hàng trễ 3 ngày so với hẹn của tiki . , lòng",1,0,0,0,-1,0
2767,22169,"tã mỏng hơn nhưng vẫn thấm nhiều như cũ . có đường báo đầy tã . đáy dằn thêm hai đường , lúc tã đầy không bị xệ đáy . bé nhà mình sử_dụng pampers từ nhỏ không bị hăm bao_giờ vì thấm hút tốt . hàng mới ra có thẻ cào , được thưởng thêm 50k cho 3 gói tã . , mỏng hút tốt",0,1,1,1,0,0
2768,22168,"nhận hàng sớm , giá tốt . giao hàng bình_thường , hiện chưa có gì thấy dịch_vụ ok ah , kì hài_lòng",1,1,0,0,1,0
2769,22167,"sao tã lần này không có tích điểm , thường",0,0,0,0,0,0
2770,22166,"hạn sử_dụng mới quà cực xinh . , kì hài_lòng",0,1,1,0,0,0
2771,22165,"thời_gian giao hàng rất nhanh , kì hài_lòng",0,0,0,0,1,0
2772,22164,"sữa thơm ngon , hợp với trẻ nhẹ cân . đợt trước mình mua giao nhanh , đợt này lâu dã_man ! dù_sao cũng thanks shop gói hàng cẩn_thận ! , kì hài_lòng",0,0,0,1,-1,0
2773,22163,"mình mua nhiều . thấy đóng_gói cẩn_thận , . giao hàng nhanh , lòng",0,0,0,0,1,0
2774,22162,"trừ giao hàng chất lượg tốt sẽ ủng_hộ tiếp , kì hài_lòng",0,0,0,1,0,0
2775,22161,"sản_phẩm giống hình . chất_lượng tốt . tiki giao hàng nhanh , kì hài_lòng",0,0,0,1,1,0
2776,22160,"giao nhầm quà tặng . giao 2 túi_xách giống nhau , hài_lòng",0,-1,0,0,0,0
2778,22158,"date sản_phẩm mới . giao hàng nhanh . tuy_nhiên , sản_phẩm có mùi gắt quá , bề_mặt tả không mềm_mại . hàng sale chấp_nhận được với mức giá miếng . , sản_phẩm không giống với mua ở cửa_hàng , không biết có phải sản_phẩm mới hay không . , hàng rẻ mà con mặc vào không thoải_mái tội con lắm . hy_vọng bé mặc không bị hăm . lần đầu_tiên thất_vọng với tiki ! , hài_lòng",1,0,0,-1,1,0
2779,22157,sản_phẩm tốt giao hàng nhanh lòng,0,0,0,1,1,0
2780,22156,"sữa mùi_vị thơm ngon , bé mình đang uống loại này , tăng cân tốt . nhưng hạn sử_dụng hơi gần . ,",0,0,-1,1,0,0
2782,22154,"rất hài_lòng , đóng_gói cẩn viên giao nhanh và dễ mến , kì hài_lòng",0,0,0,0,1,0
2783,22153,"tả hơi dày hơn nên mình dùng xen kẻ với tả pampers dùng ban_ngày , còn bobby dùng ban_đêm , kì hài_lòng",0,0,0,-1,0,0
2784,22152,"cực hai long , kì hài_lòng",0,0,0,0,0,0
2786,22150,"giao hàng nhanh , đóng_gói chắc_chắn 💖 💖 , kì hài_lòng",0,0,0,0,1,0
2787,22149,"mình mới nhận được hàng . sản_phẩm hạn sử_dụng mới , đóng_gói kỹ_càng , kì hài_lòng",0,0,1,0,1,0
2790,22146,"hàng giao bao_bì đẹp , không rách không bẩn . dùng thích , giá cũng ok . không có_lý gì không cho 5 sao 😁 , kì hài_lòng",1,0,0,1,1,0
2792,22144,"dang cho be co phu hop ko . thay cung ok . 😊 , lòng",0,0,0,0,0,0
2795,22141,"giao hàng nhanh_chóng ! bao_bọc kỹ_càng , kì hài_lòng",0,0,0,0,1,0
2797,22139,"con nhà mình gầy nên mình chọn sữa này cho bé uống xen_kẽ với sữa khác . đây đã là hộp thứ 6 rồi . bé_con thấy cũng nặng_tay hơn . * _ * , lòng",0,0,0,1,0,0
2798,22138,"chưa sử_dụng nhưng đóng_gói đẹp , giao hàng nhanh rất hài_lòng , kì hài_lòng",0,0,0,0,1,0
2799,22137,"mềm mịn , mỏng , thoáng , giá cực tốt , lại được tặng kì hài_lòng",1,1,0,1,0,0
2800,22136,"sản_phẩm dễ_thương hơn loại cũ , thấm hút tốt giống giới tả quần",0,0,0,1,0,0
2801,22135,"hàng dùng chất_lượng lắm . nhưng mình muốn shop lần tới giao hàng có_thể đóng_thùng giúp mình . mình đặt 3 bịch mà shop chỉ bọc túi ni lông trông không đẹp lắm , kì hài_lòng",0,0,0,1,-1,0
2802,22134,"sản_phẩm giống hình . nhưng đóng_gói sản_phẩm rất kém . bao 1 lớp bọc mỏng_tanh cầm lên rách ngay làm bao_bì bịch tã khi vận_chuyển toàn cắt bụi và trầy_xước . mua tận 3bich mà đóng_gói rất kém , hàng kém . tã tốt",0,0,0,0,-1,0
2803,22133,giao hàng rất nhanh . giá tốt . rất ưng í kì hài_lòng,1,0,0,0,1,0
2804,22132,"sữa thơm ngon mới dùng nên chưa biết thế_nào . hạn sử_dụng xa . shop bọc hàng cẩn_thận , lòng",0,0,1,1,1,0
2805,22131,"rất ưng sản_phẩm của tiki , yên_tâm về chất_lượng ! ! ! , lòng",0,0,0,1,0,0
2806,22130,"rẻ hơn giá mua ở cửa_hàng 110k , kì hài_lòng",1,0,0,0,0,0
2807,22129,"dùng bỉm merries thấy ưng_ý vì chống tràn tốt , kì hài_lòng",0,0,0,1,0,0
2808,22128,"đặt_hàng từ 14 / 12 , dự_kiến giao 15 / 12 . tới hôm_nay 16 / 12 vẫn không thấy , hàng 7651346 quá lâu",0,0,0,0,-1,0
2809,22127,"bé nhà mình sau hơn một tháng uống sữa và tích_cực ăn_uống trộm_vía tăng được 2 kg . sữa này hỗ_trợ tăng cân khá là hiệu_quả . , kì hài_lòng",0,0,0,1,0,0
2810,22126,"trước giờ chỉ dùng nhãn moony . chọn mua ở tiki vì được miễn ship , giao đúng hẹn & giá tốt hơn so với thị_trường , nhận được sản_phẩm đúng hẹn",1,0,0,0,1,0
2811,22125,"mình thích cái phom và màu_sắc của bỉm , phom vừa số kg , màu_sắc_họa tiết bỉm dễ_thương đẹp . có_điều nó hơi cứng và hơi dày á . nếu mềm 1 chút , bớt dày 1 chút thì rất rất ổn . vì bé nhà mình hơi bị nặng kg , mua loại khác toàn nhỏ hơn số kg thui , mà loại này form thấy chuẩn luôn , ổn",0,0,0,1,0,0
2812,22124,"mở thử 1 bịch thì rờ ngay thấy cục bông cứng_ngắc bị dồn lại ở bỉm , không giám cho con sử_dụng luôn , bỉm quá tệ , bị vón cục bông",0,0,0,-1,0,0
2813,22123,"chất_lượng tốt , giá cũng rẻ hơn bên ngoài cửa_hàng . , kì hài_lòng",1,0,0,1,0,0
2814,22122,"tôi hài_lòng với sản_phẩm của các bạn , kì hài_lòng",0,0,0,0,0,0
2815,22121,"mặt_hàng hơi nhỏ , nghĩ lớn nhưng không phải , thường",0,0,0,-1,0,0
2817,22119,"dùng ok ! nhưng giặt máy mới nhanh khô đc , không hài_lòng",0,0,0,1,0,0
2819,22117,"rất không hài_lòng . mình mua sản_phẩm lúc có chương_trình khuyến_mại ( tặng cốc ) nhưng khi giao hàng đơn hàng lại tách thành 2 đơn ( bỉm và quà tặng ) , và hai đơn đều bị thu phí vận_chuyển . hàng mình đặt từ ngày 13 / 1 , ngày 14 mình đã nhận được bỉm , còn đến hiện_tại vẫn chưa nhận được quà tặng kèm ( theo đơn thì phải đến ngày 19 mới nhận hàng ) . theo mình nếu là hàng có quà tặng thì quà nên đi theo cùng hàng luôn và không được tính phí cho đơn quà khi tiki tách đơn như_vậy . , mình đã sử_dụng dịch_vụ của tiki hơn 2 năm nay và đây là lần đầu thấy thất_vọng với cách làm của tiki . , mình vẫn đánh 5 * cho bỉm . , kì hài_lòng",0,-1,0,1,-1,0
2820,22116,"hàng tốt lâu_lâu lại có_giá tốt như lần này thì đẹp ,",1,0,0,1,0,0
2821,22115,"mỏng hơn loại cũ dù ít miếng thun mềm_mại không hằn bụng . rất hài_lòng . , kì hài_lòng",0,0,0,1,0,0
2822,22114,"đã mua nhiều lần . giao hàng nhanh đóng_gói cẩn_thận , kì hài_lòng",0,0,0,0,1,0
2823,22113,"mua đợt sale nên ngon bổ rẻ , bỉm chất_lượng , tiết_kiệm được kha_khá . , kì hài_lòng",1,0,0,1,0,0
2824,22112,"dùng ổn , bé không bị hăm , thấm hút tốt , giá_thành hợp_lý . , kì hài_lòng",1,0,1,1,0,0
2825,22111,"tã chất_lượng , giá tốt nên mua nha mọi kì hài_lòng",1,0,0,1,0,0
2826,22110,"hàng chính hãng . dùng rất tốt , kì hài_lòng",0,0,0,1,0,1
2827,22109,"so với mức giá thì tã khá ổn ; kích_thước phù_hợp với số ký ; có vạch báo đầy mà cái này thường tã có_giá cao cao một_chút mới có . , kì hài_lòng",1,0,0,1,0,0
2828,22108,"mình mua kích_thước l mà nhìn nó chỉ bằng kích_thước m của bobby , hài_lòng",0,0,0,-1,0,0
2830,22106,"tả quá mỏng khác với tả trước_kia mua trên tiki không biết có phải thật ko . ưu_điểm là giá rẻ và vận_chuyển nhanh , không hài_lòng",1,0,0,-1,1,0
2832,22104,"giao hàng nhanh , mẫu giống hình , kì hài_lòng",0,0,0,0,1,0
2833,22103,"sản_phẩm tốt , tuy_nhiên kích_thước to hơn mẫu cũ . , kì hài_lòng",0,0,0,1,0,0
